"id","userId","amount","vendorName","transactionDate","category","paymentMethod","cardLastFourDigits","place","notes","createdAt","updatedAt"
"bb77c29e-0785-466e-bb4d-7780b5af3133","fasddfsadasdsad","1664.63","HyperMart","2025-01-16T18:54:11.778Z","Electronics","other",,"Downtown","Transaction note 896","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"1a28f67f-6007-49dc-8285-3f48e6b984a2","fasddfsadasdsad","3946.05","Electronix","2025-11-22T18:54:11.778Z","Food","cash","8037","Central Park","Transaction note 275","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"236e29b0-b707-423a-879b-981a7ff3c679","fasddfsadasdsad","68.66","Electronix","2024-05-08T17:54:11.778Z","Food","credit_card","5478","Downtown","Transaction note 884","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"fff921fb-6ffe-4c6d-a608-3361ce209ef7","fasddfsadasdsad","1034.18","Uncle Bashandy","2025-03-23T18:54:11.778Z","Electronics","credit_card",,"New Cairo","Transaction note 70","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"2e73bc05-36a4-47fa-842f-7bce2a022cbb","fasddfsadasdsad","1506.37","HyperMart","2025-11-01T18:54:11.778Z","Electronics","credit_card",,"Downtown","Transaction note 1000","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"4da4481b-b958-4e03-9a18-f578aaf94e7d","fasddfsadasdsad","1629.98","HyperMart","2024-06-22T17:54:11.778Z","Groceries","debit_card","7454","New Cairo","Transaction note 258","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"752404e1-838c-46f3-ba3f-7728678967dd","fasddfsadasdsad","4177.00","HyperMart","2023-12-11T18:54:11.778Z","Groceries","credit_card",,"City Park","Transaction note 150","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"fe67f756-ca2d-4ab6-93d8-637cd9012da3","fasddfsadasdsad","4953.62","Electronix","2023-12-20T18:54:11.778Z","Groceries","credit_card",,"6th Of Ocotber","Transaction note 370","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"bb647e3f-6d96-4019-9b6a-e352c7397f03","fasddfsadasdsad","3.32","Abdo4Tech","2024-04-13T18:54:11.778Z","Groceries","debit_card","1123","Central Park","Transaction note 831","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"084571da-b7f5-46a3-a775-829993b9b1fc","fasddfsadasdsad","3058.58","Abdo4Tech","2024-02-27T18:54:11.778Z","Utilities","other",,"City Park","Transaction note 940","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"bf7d2d7c-ecc7-4b34-98f1-f35f6dbfa6af","fasddfsadasdsad","1027.96","SportsHub","2024-05-09T17:54:11.778Z","Utilities","debit_card","7636","Fifth Settlement","Transaction note 614","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b7f0b318-31bd-4658-86af-88e38328c2a3","fasddfsadasdsad","4860.69","HealthPlus","2025-10-23T17:54:11.778Z","Food","other","5013","City Park","Transaction note 970","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"de650f19-d7e2-44b6-a66a-9d914e070e06","fasddfsadasdsad","2178.79","Panda","2024-10-18T17:54:11.778Z","Food","debit_card","6294","Fifth Settlement","Transaction note 101","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"cb91f2f0-805d-47ea-ba16-1fc73a3e4f0b","fasddfsadasdsad","3807.55","HealthPlus","2024-08-01T17:54:11.778Z","Utilities","other","2540","Central Park","Transaction note 594","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b4699a74-ee7a-43cd-8d67-7d4b4b2fe78e","fasddfsadasdsad","1831.69","Panda","2024-10-19T17:54:11.778Z","Utilities","debit_card",,"Fifth Settlement","Transaction note 738","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"43edec84-484c-4ac1-9040-e05190fdfbae","fasddfsadasdsad","3176.39","Abdo4Tech","2025-10-30T17:54:11.778Z","Groceries","credit_card",,"Central Park","Transaction note 733","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"f251c3f6-c32a-4cb5-bc34-8d5635f236d4","fasddfsadasdsad","1285.68","HealthPlus","2024-05-09T17:54:11.778Z","Utilities","cash","2751","6th Of Ocotber","Transaction note 952","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b9812dd7-4012-40ce-85c3-07e88785547d","fasddfsadasdsad","1987.39","Panda","2025-10-21T17:54:11.778Z","Utilities","other",,"6th Of Ocotber","Transaction note 666","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"f9664985-dfa0-48ac-b78d-2121ec3762b0","fasddfsadasdsad","296.78","HealthPlus","2025-01-02T18:54:11.778Z","Groceries","debit_card","8225","DreamLand","Transaction note 785","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7f0ecccd-1517-4981-9ce4-815e8035f5bc","fasddfsadasdsad","1237.48","Abdo4Tech","2024-10-12T17:54:11.778Z","Utilities","debit_card",,"New Cairo","Transaction note 442","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"e5663aa3-4a48-45f3-8513-2707f7cd2441","fasddfsadasdsad","3299.79","HealthPlus","2024-11-29T18:54:11.778Z","Groceries","cash",,"City Park","Transaction note 745","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"c8135048-0d69-4878-adf1-d2869cf51b97","fasddfsadasdsad","1950.15","Electronix","2024-01-02T18:54:11.778Z","Food","cash",,"6th Of Ocotber","Transaction note 468","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d7c953af-d0fa-43c0-a460-9fec410d8908","fasddfsadasdsad","2968.78","Panda","2024-08-06T17:54:11.778Z","Food","credit_card","5636","Tahrir Square","Transaction note 599","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"1c4c9277-77bf-46cb-a230-6e1ec79f781a","fasddfsadasdsad","838.36","Uncle Bashandy","2025-06-27T17:54:11.778Z","Groceries","other",,"Central Park","Transaction note 120","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"1203f947-fd94-4328-b74c-455c945d37f1","fasddfsadasdsad","4671.28","Panda","2024-01-06T18:54:11.778Z","Groceries","other",,"Downtown","Transaction note 371","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"c9f0e3a8-87c2-4495-bd93-a7ed8ed7b34e","fasddfsadasdsad","4845.79","Panda","2024-01-30T18:54:11.778Z","Entertainment","debit_card","9687","DreamLand","Transaction note 465","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"24fbaf1e-9c0a-4c61-b99f-9e51e005d537","fasddfsadasdsad","4716.61","Panda","2024-11-14T18:54:11.778Z","Food","cash",,"DreamLand","Transaction note 641","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"64b75da1-8614-49ac-949e-7d9a50e0070f","fasddfsadasdsad","165.53","Electronix","2024-05-16T17:54:11.778Z","Electronics","cash","6727","Fifth Settlement","Transaction note 448","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"5e400ab0-fad1-4695-85b5-383b71d074b7","fasddfsadasdsad","1436.98","HealthPlus","2025-10-23T17:54:11.778Z","Entertainment","cash",,"Tahrir Square","Transaction note 703","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"429b4889-8449-4550-a547-7b26214b4f9d","fasddfsadasdsad","2462.28","Panda","2024-03-07T18:54:11.778Z","Entertainment","cash",,"Tahrir Square","Transaction note 408","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"3e241cae-438c-4f1b-b917-7a3be0e1ae53","fasddfsadasdsad","3247.91","Uncle Bashandy","2024-05-21T17:54:11.778Z","Utilities","cash","3278","Central Park","Transaction note 952","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"4c99c39c-5524-4d62-9b21-18027fe4beff","fasddfsadasdsad","105.85","Electronix","2024-10-20T17:54:11.778Z","Food","other",,"Fifth Settlement","Transaction note 19","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"150be64c-9122-4fe9-9764-527722a910ad","fasddfsadasdsad","4317.55","Abdo4Tech","2023-12-10T18:54:11.778Z","Food","other",,"Downtown","Transaction note 605","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"e38edc24-f674-4976-b9e9-8c127bf55272","fasddfsadasdsad","2681.93","HealthPlus","2025-04-08T18:54:11.778Z","Electronics","credit_card",,"Fifth Settlement","Transaction note 74","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"abb23299-3349-4a10-aa63-1a2a4a3f9610","fasddfsadasdsad","3498.58","Uncle Bashandy","2024-10-23T17:54:11.778Z","Utilities","other","6094","Central Park","Transaction note 130","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"26620e41-a11d-43fb-8e38-d74c10f11072","fasddfsadasdsad","1262.72","SportsHub","2024-08-20T17:54:11.778Z","Utilities","debit_card",,"Downtown","Transaction note 141","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"40044d2f-fe7b-4004-8d92-9426f9dea0cd","fasddfsadasdsad","856.19","Electronix","2025-10-21T17:54:11.778Z","Groceries","credit_card",,"City Park","Transaction note 434","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b8e323b7-c760-464c-835d-1f7406d690e9","fasddfsadasdsad","2695.57","Panda","2024-01-28T18:54:11.778Z","Utilities","debit_card","3269","New Cairo","Transaction note 935","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b28edd57-5d81-4693-b976-ab3d7ff3b46d","fasddfsadasdsad","4406.40","HealthPlus","2025-07-16T17:54:11.778Z","Food","cash",,"Central Park","Transaction note 410","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"0fdca2c4-3ce4-4d7f-aad1-403492aa7939","fasddfsadasdsad","280.12","Uncle Bashandy","2025-09-16T17:54:11.778Z","Entertainment","debit_card","1527","Central Park","Transaction note 199","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"03361813-89db-4d48-8a2f-1c484b50ad08","fasddfsadasdsad","2608.99","Electronix","2024-01-20T18:54:11.778Z","Groceries","other","8417","City Park","Transaction note 207","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"dfdbd397-6a0e-4024-99a7-414e93a1e821","fasddfsadasdsad","4303.68","SportsHub","2024-08-17T17:54:11.778Z","Groceries","cash","6181","Downtown","Transaction note 3","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7c2bccb6-2a99-4fef-a5ed-aa51ce658aa8","fasddfsadasdsad","4628.97","Panda","2024-07-21T17:54:11.778Z","Electronics","other","3661","DreamLand","Transaction note 993","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"80005ec0-42c3-4499-8e12-c160d08b7af7","fasddfsadasdsad","283.69","Uncle Bashandy","2025-01-13T18:54:11.778Z","Food","other",,"Fifth Settlement","Transaction note 441","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"70a7b04a-c18e-4a19-a0b5-31d1eb55accf","fasddfsadasdsad","1301.00","Abdo4Tech","2025-01-09T18:54:11.778Z","Utilities","credit_card","4785","DreamLand","Transaction note 798","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b94acc7d-5370-401e-8dde-39efc36e462e","fasddfsadasdsad","2528.42","Uncle Bashandy","2025-08-25T17:54:11.778Z","Food","cash",,"6th Of Ocotber","Transaction note 543","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"762be67b-c25b-4718-a3d4-a7331f8f856e","fasddfsadasdsad","895.11","Panda","2024-10-21T17:54:11.778Z","Groceries","cash",,"Central Park","Transaction note 675","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"48607149-137f-42a0-8d18-e38d652eae1b","fasddfsadasdsad","3310.80","SportsHub","2025-01-23T18:54:11.778Z","Groceries","credit_card",,"Downtown","Transaction note 313","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"51be76a4-2438-4dfc-848f-eac2dc815580","fasddfsadasdsad","2476.10","Electronix","2025-03-19T18:54:11.778Z","Groceries","debit_card","3574","Downtown","Transaction note 41","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"55ec8aaf-f991-4ae6-9740-51adb4087382","fasddfsadasdsad","3412.78","Abdo4Tech","2025-01-26T18:54:11.778Z","Utilities","credit_card","3243","Tahrir Square","Transaction note 882","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"85def5a4-bc44-4f36-b0ea-32154566080e","fasddfsadasdsad","4171.48","Electronix","2024-09-07T17:54:11.778Z","Utilities","cash",,"Downtown","Transaction note 309","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7aa53d7d-3e85-4e02-af0c-628dabd9ae3f","fasddfsadasdsad","678.62","Uncle Bashandy","2025-08-16T17:54:11.778Z","Entertainment","cash","4565","6th Of Ocotber","Transaction note 153","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"bbd90740-e915-43a2-a6a3-93eb0cbdfb24","fasddfsadasdsad","4538.41","HealthPlus","2025-07-20T17:54:11.778Z","Groceries","cash",,"6th Of Ocotber","Transaction note 50","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"3d275193-ca7f-4f1c-9ff8-e2d39f9a00cb","fasddfsadasdsad","4825.26","Electronix","2024-06-21T17:54:11.778Z","Utilities","cash","2626","City Park","Transaction note 233","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"bdf64ebf-4fce-463e-a701-61a71a6f1885","fasddfsadasdsad","1261.16","SportsHub","2024-02-28T18:54:11.778Z","Groceries","cash",,"City Park","Transaction note 325","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"f6a7d75e-2d1f-4de8-9262-09447ed5a524","fasddfsadasdsad","1210.40","Panda","2025-09-21T17:54:11.778Z","Groceries","cash",,"DreamLand","Transaction note 815","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7723e18f-0ba0-43f7-b090-8c51ca0f67a0","fasddfsadasdsad","2829.07","Electronix","2025-03-22T18:54:11.778Z","Entertainment","credit_card","1616","Fifth Settlement","Transaction note 731","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"2ebf79ad-eaec-4e7f-a899-37c5bdc1bc20","fasddfsadasdsad","636.67","Electronix","2025-10-28T17:54:11.778Z","Electronics","cash",,"Downtown","Transaction note 352","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"0b6e9670-f7ba-489e-ba5c-ecb7f8d1d0c9","fasddfsadasdsad","4899.55","Uncle Bashandy","2025-05-24T17:54:11.778Z","Utilities","cash",,"Tahrir Square","Transaction note 173","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b43dd207-7f24-41d5-ab03-48b7b43b6acf","fasddfsadasdsad","822.83","SportsHub","2025-09-01T17:54:11.778Z","Electronics","other",,"Tahrir Square","Transaction note 168","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d9e01904-e53f-4834-af41-524febb2ecb4","fasddfsadasdsad","1738.59","HyperMart","2025-03-23T18:54:11.778Z","Electronics","credit_card","2638","City Park","Transaction note 475","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d3cf91c9-f716-4138-bfab-386ba7311b72","fasddfsadasdsad","2956.94","Abdo4Tech","2025-01-01T18:54:11.778Z","Utilities","cash",,"6th Of Ocotber","Transaction note 514","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"4b8c27e4-f9e2-4b86-93a4-55aaa6181cc2","fasddfsadasdsad","2955.62","Panda","2024-08-05T17:54:11.778Z","Electronics","credit_card","9202","Downtown","Transaction note 614","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"88d587dd-2a05-4146-b0a0-2b23a0b61b38","fasddfsadasdsad","113.45","Electronix","2024-05-19T17:54:11.778Z","Groceries","cash","2006","Tahrir Square","Transaction note 391","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7e1bc822-718e-499b-a76f-10def200429c","fasddfsadasdsad","2555.37","SportsHub","2025-08-14T17:54:11.778Z","Food","other","4735","6th Of Ocotber","Transaction note 419","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"3041be5a-c0f4-4edd-9792-aaa9e953c297","fasddfsadasdsad","3735.27","Abdo4Tech","2024-01-05T18:54:11.778Z","Utilities","cash","3220","City Park","Transaction note 717","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"223da664-6e5a-4256-960c-9cc5cb977b32","fasddfsadasdsad","2951.12","SportsHub","2024-05-28T17:54:11.778Z","Groceries","cash",,"DreamLand","Transaction note 692","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"3a5ec8c9-2534-4f97-9e7a-4a023c05ad92","fasddfsadasdsad","838.93","HyperMart","2024-03-20T18:54:11.778Z","Entertainment","cash",,"Tahrir Square","Transaction note 81","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d42525ce-c35e-4393-a96e-87e85753d518","fasddfsadasdsad","1386.52","Panda","2025-04-01T18:54:11.778Z","Electronics","other","5488","Central Park","Transaction note 61","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"bd837ed2-937d-4647-ab7d-d7718e11e610","fasddfsadasdsad","398.43","SportsHub","2024-05-24T17:54:11.778Z","Groceries","credit_card","5795","Fifth Settlement","Transaction note 74","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"28d5e5c8-b16c-4c2f-89b3-4e73eca2360a","fasddfsadasdsad","2211.22","Uncle Bashandy","2024-10-04T17:54:11.778Z","Entertainment","other","9808","Tahrir Square","Transaction note 788","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"75440414-e601-4260-83c3-ff2f1f9dbd3b","fasddfsadasdsad","3642.51","SportsHub","2024-01-23T18:54:11.778Z","Electronics","other","9913","Central Park","Transaction note 979","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"779eadf3-7e17-49d9-997e-2c64841a15b5","fasddfsadasdsad","116.40","HealthPlus","2024-04-11T18:54:11.778Z","Food","debit_card",,"New Cairo","Transaction note 693","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"6298e6ac-f79c-4edd-a20d-9f0beb50ac17","fasddfsadasdsad","3711.99","HealthPlus","2024-10-03T17:54:11.778Z","Electronics","debit_card",,"City Park","Transaction note 324","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d0274ddc-a07b-4ad5-9f54-6019be681400","fasddfsadasdsad","4891.58","HyperMart","2025-09-04T17:54:11.778Z","Utilities","cash","4005","New Cairo","Transaction note 889","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"e7500476-18d8-4066-a128-2b4ab23038ec","fasddfsadasdsad","4686.98","Electronix","2024-09-17T17:54:11.778Z","Food","other",,"City Park","Transaction note 666","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"74aa1def-7a62-40d4-a97d-14ff80ea1deb","fasddfsadasdsad","1849.56","HyperMart","2025-10-01T17:54:11.778Z","Groceries","debit_card","4188","6th Of Ocotber","Transaction note 571","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"a78e417b-2e26-47f7-99de-a6ad04d1f890","fasddfsadasdsad","3659.30","HealthPlus","2025-11-17T18:54:11.778Z","Utilities","debit_card","8773","Downtown","Transaction note 269","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"0e16338e-de40-4f43-a327-7698cfb6f4fc","fasddfsadasdsad","2109.81","Abdo4Tech","2024-07-04T17:54:11.778Z","Entertainment","cash",,"Tahrir Square","Transaction note 562","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"1259ad21-cf7a-4d7f-b682-1c6731ad94f9","fasddfsadasdsad","804.78","Abdo4Tech","2025-12-02T18:54:11.778Z","Electronics","debit_card",,"Tahrir Square","Transaction note 200","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"8110659a-e47c-4328-8d18-c992950c1a0d","fasddfsadasdsad","512.34","Abdo4Tech","2025-02-18T18:54:11.778Z","Electronics","cash","2468","City Park","Transaction note 612","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"54d7cc06-7ad5-463e-b72e-8925c6be4ac9","fasddfsadasdsad","3362.53","SportsHub","2025-07-06T17:54:11.778Z","Groceries","credit_card","8903","Fifth Settlement","Transaction note 702","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"4539863b-40b5-4bf0-99d7-34219b3543a9","fasddfsadasdsad","376.26","SportsHub","2024-08-26T17:54:11.778Z","Electronics","credit_card",,"Tahrir Square","Transaction note 485","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"185a2030-b451-4087-92fb-9c85fc34b2ce","fasddfsadasdsad","3419.68","HyperMart","2025-03-06T18:54:11.778Z","Utilities","debit_card","5521","DreamLand","Transaction note 425","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
